Time (in s),Radial Velocity (in m/s)
792800000,-0.07282037272
792900000,-0.08777130049
793000000,-0.08028871215
793100000,-0.08266441699
793200000,-0.08572160331
793300000,-0.08122950364
793400000,-0.08023914278
793500000,-0.07503267042
793600000,-0.06859935903
793700000,-0.08230110767
793800000,-0.08332394038
793900000,-0.07807356874
794000000,-0.06719119531
794100000,-0.07962350269
794200000,-0.07543182778
794300000,-0.0798906127
794400000,-0.06857149872
794500000,-0.07700903619
794600000,-0.07701071374
794700000,-0.07262590736
794800000,-0.06294086676
794900000,-0.0696945453
795000000,-0.06331875795
795100000,-0.07237702498
795200000,-0.06506089465
795300000,-0.0740865519
795400000,-0.07096351486
795500000,-0.05851338085
795600000,-0.06712773201
795700000,-0.05732498917
795800000,-0.06291173014
795900000,-0.05924359133
796000000,-0.06864442785
796100000,-0.05811134606
796200000,-0.06035390042
796300000,-0.06074207698
796400000,-0.06964986508
796500000,-0.0673884676
796600000,-0.05983529227
796700000,-0.05746884631
796800000,-0.0634432047
796900000,-0.06786488543
797000000,-0.06242710944
797100000,-0.066222318
797200000,-0.05176270523
797300000,-0.06281328365
797400000,-0.05596152045
797500000,-0.04965224105
797600000,-0.06439414684
797700000,-0.06018997726
797800000,-0.05511693519
797900000,-0.05241298343
798000000,-0.05521167513
798100000,-0.04452196497
798200000,-0.04340454302
798300000,-0.05386502148
798400000,-0.04428590803
798500000,-0.0592885481
798600000,-0.04352057036
798700000,-0.04080466586
798800000,-0.05775422125
798900000,-0.05123303366
799000000,-0.03945144186
799100000,-0.05542599684
799200000,-0.04177107768
799300000,-0.03900602015
799400000,-0.04051257458
799500000,-0.04370937166
799600000,-0.03915776818
799700000,-0.03667742291
799800000,-0.05244496483
799900000,-0.03416229139
800000000,-0.03667307081
800100000,-0.04256065815
800200000,-0.04425687549
800300000,-0.03264094005
800400000,-0.04192282721
800500000,-0.04746259052
800600000,-0.04869768475
800700000,-0.04599711662
800800000,-0.04609301254
800900000,-0.04438391096
801000000,-0.02905935008
801100000,-0.03361398414
801200000,-0.02907597028
801300000,-0.04186076433
801400000,-0.03132690049
801500000,-0.03630932209
801600000,-0.03921573886
801700000,-0.03796550558
801800000,-0.02255320722
801900000,-0.03040775928
802000000,-0.0215909181
802100000,-0.02426601042
802200000,-0.03531792091
802300000,-0.02348033839
802400000,-0.0263306923
802500000,-0.02893171479
802600000,-0.03193950096
802700000,-0.02257964932
802800000,-0.03040649467
802900000,-0.02968462031
803000000,-0.01665512174
803100000,-0.01806810968
803200000,-0.01599876393
803300000,-0.02711506153
803400000,-0.01839493989
803500000,-0.02511802568
803600000,-0.01302812503
803700000,-0.01350374579
803800000,-0.0225556549
803900000,-0.01999193012
804000000,-0.01743502159
804100000,-0.02921685687
804200000,-0.02677760573
804300000,-0.02031933108
804400000,-0.01929920249
804500000,-0.02502638812
804600000,-0.0122383552
804700000,-0.00785065745
804800000,-0.01296366261
804900000,-0.01382330809
805000000,-0.0212733622
805100000,-0.02048046445
805200000,-0.004501986727
805300000,-0.01558493646
805400000,-0.01692795089
805500000,-0.003737180873
805600000,-0.007954166648
805700000,-0.0188398346
805800000,-0.004833030645
805900000,-0.01076831711
806000000,-0.009747254746
806100000,-0.01548941295
806200000,-0.01501061156
806300000,-0.001441729113
806400000,0.0001054074606
806500000,-0.01289321887
806600000,-0.01317234823
806700000,-0.007199372504
806800000,-0.001537092996
806900000,0.006728202248
807000000,0.004596998796
807100000,-0.003946317824
807200000,-0.0005861674284
807300000,-0.006177210635
807400000,-0.001919741977
807500000,0.005378618733
807600000,-0.003237617975
807700000,0.004867930858
807800000,-0.002365525498
807900000,0.003524980119
808000000,-0.001715126153
808100000,5.39E-05
808200000,0.003650114179
808300000,0.01223788122
808400000,0.01085797744
808500000,-7.30E-05
808600000,0.01068478306
808700000,0.001564581468
808800000,0.01415696982
808900000,0.00673877153
809000000,0.01828813227
809100000,0.008908834202
809200000,0.00782034401
809300000,0.00963315421
809400000,0.01890270542
809500000,0.01051709571
809600000,0.02348037782
809700000,0.01801358338
809800000,0.01707251062
809900000,0.02386651103
810000000,0.02632957152
810100000,0.01338753096
810200000,0.01839901136
810300000,0.01545040746
810400000,0.01848656837
810500000,0.02243333934
810600000,0.02465167796
810700000,0.02813390604
810800000,0.02250982396
810900000,0.03360068894
811000000,0.03751774269
811100000,0.02354872058
811200000,0.0359162356
811300000,0.02562181248
811400000,0.02555059087
811500000,0.02390902177
811600000,0.03541708932
811700000,0.03869705084
811800000,0.04197708151
811900000,0.03505208721
812000000,0.03122745338
812100000,0.0436900688
812200000,0.03841433492
812300000,0.04099324079
812400000,0.04576954808
812500000,0.0428991016
812600000,0.03232742595
812700000,0.04785779554
812800000,0.04369939171
812900000,0.04711880142
813000000,0.03762818811
813100000,0.03457764802
813200000,0.05302225466
813300000,0.0512088078
813400000,0.04112990805
813500000,0.04076617538
813600000,0.05126106364
813700000,0.05026557153
813800000,0.05861078869
813900000,0.05057770462
814000000,0.04711483348
814100000,0.05046414257
814200000,0.04839886838
814300000,0.05094136283
814400000,0.05973602055
814500000,0.04443421248
814600000,0.05554964304
814700000,0.05423122321
814800000,0.05651025906
814900000,0.0560181003
815000000,0.05998257393
815100000,0.05127407867
815200000,0.05301013132
815300000,0.0662830922
815400000,0.05309695237
815500000,0.06615286138
815600000,0.06484993674
815700000,0.06636318946
815800000,0.07048485109
815900000,0.07040600479
816000000,0.06981770757
816100000,0.06658140759
816200000,0.06989481548
816300000,0.0703415017
816400000,0.05893396897
816500000,0.07234582757
816600000,0.07073031307
816700000,0.06103004421
816800000,0.06913361054
816900000,0.06127223771
817000000,0.07618778664
817100000,0.07079099728
817200000,0.06999759824
817300000,0.07816580199
817400000,0.08250457657
817500000,0.0829165108
817600000,0.06589124842
817700000,0.07949121365
817800000,0.08468508085
817900000,0.07855556469
818000000,0.07793060018
818100000,0.0793011851
818200000,0.08142102695
818300000,0.08401193803
818400000,0.08735316214
818500000,0.08436846399
818600000,0.07989996873
818700000,0.08654759393
818800000,0.07855998552
818900000,0.09074467636
819000000,0.07582307439
819100000,0.08887731145
819200000,0.07546076922
819300000,0.07756867276
819400000,0.09296699227
819500000,0.08088902303
819600000,0.07505273313
819700000,0.07916262898
819800000,0.08517958964
819900000,0.07806081301
820000000,0.09151744755
820100000,0.09208899895
820200000,0.0834291409
820300000,0.0938029425
820400000,0.08259523034
820500000,0.09490104909
820600000,0.08951800504
820700000,0.0907452606
820800000,0.09376898528
820900000,0.09163532773
821000000,0.09662159557
821100000,0.09764446086
821200000,0.09624794038
821300000,0.09268301742
821400000,0.08181705483
821500000,0.08908397664
821600000,0.09432968763
821700000,0.09491262292
821800000,0.08998724528
821900000,0.0849105645
822000000,0.09973007138
822100000,0.1005308104
822200000,0.08580773244
822300000,0.08406722121
822400000,0.09752845906
822500000,0.09011248769
822600000,0.09950625889
822700000,0.09239183105
822800000,0.08254901922
822900000,0.09871908301
823000000,0.09285338201
823100000,0.08426705717
823200000,0.08493165132
823300000,0.08945607582
823400000,0.1009213366
823500000,0.0844991632
823600000,0.08997604504
823700000,0.1005830834
823800000,0.09798377572
823900000,0.1021785517
824000000,0.1024919284
824100000,0.1000690267
824200000,0.0911879013
824300000,0.08919310017
824400000,0.08742270181
824500000,0.09063582504
824600000,0.0959238472
824700000,0.08860279792
824800000,0.1008349708
824900000,0.1016339065
825000000,0.09875134599
825100000,0.08309433625
825200000,0.08446605013
825300000,0.09411802814
825400000,0.08910890425
825500000,0.1005408451
825600000,0.08324236699
825700000,0.0806485343
825800000,0.09423427251
825900000,0.09897242497
826000000,0.08813341198
826100000,0.08122447159
826200000,0.08472030616
826300000,0.09653096863
826400000,0.07870900838
826500000,0.08117654331
826600000,0.09455163813
826700000,0.0786089174
826800000,0.0856143904
826900000,0.08902286795
827000000,0.08106135818
827100000,0.09026067452
827200000,0.08797698808
827300000,0.08106877298
827400000,0.09199245235
827500000,0.08055591664
827600000,0.0932287255
827700000,0.09033443046
827800000,0.0761698329
827900000,0.07858334794
828000000,0.07336128182
828100000,0.08883466138
828200000,0.08358935813
828300000,0.07442532968
828400000,0.0882688849
828500000,0.07968665251
828600000,0.0780436557
828700000,0.07603031101
828800000,0.0825250283
828900000,0.07947058575
829000000,0.07410583643
829100000,0.07675888197
829200000,0.07716704733
829300000,0.07697317079
829400000,0.08497196343
829500000,0.07224100053
829600000,0.07210853399
829700000,0.08202015798
829800000,0.07802102403
829900000,0.08202173022
830000000,0.06379138015
830100000,0.07520156749
830200000,0.07457478095
830300000,0.06477557916
830400000,0.0732690217
830500000,0.06801908105
830600000,0.07140038626
830700000,0.06977930723
830800000,0.060821978
830900000,0.07097199558
831000000,0.05612039638
831100000,0.06388437166
831200000,0.07222414041
831300000,0.06616809655
831400000,0.05825749748
831500000,0.05649181291
831600000,0.06436925829
831700000,0.07017094327
831800000,0.05311774448
831900000,0.06319901187
832000000,0.06596564622
832100000,0.05544697274
832200000,0.05371262435
832300000,0.04899774454
832400000,0.05103549841
832500000,0.06265856245
832600000,0.04736500438
832700000,0.05839435888
832800000,0.0624202872
832900000,0.05906868392
833000000,0.05633639528
833100000,0.0607153724
833200000,0.05520536541
833300000,0.04828527921
833400000,0.05304432551
833500000,0.04278114351
833600000,0.05669000819
833700000,0.05239392993
833800000,0.05488672605
833900000,0.04619047672
834000000,0.04339387685
834100000,0.04139842733
834200000,0.04139579373
834300000,0.05270461803
834400000,0.04322894287
834500000,0.05024762455
834600000,0.04428186289
834700000,0.03998576089
834800000,0.03703222074
834900000,0.0305752819
835000000,0.04385429531
835100000,0.03100432775
835200000,0.04447878001
835300000,0.047495176
835400000,0.03960150033
835500000,0.03190448652
835600000,0.04301933997
835700000,0.02702389301
835800000,0.0394260824
835900000,0.03645378138
836000000,0.03197816707
836100000,0.0264391758
836200000,0.0376896768
836300000,0.02236164001
836400000,0.03612209457
836500000,0.03952331673
836600000,0.03103771954
836700000,0.02173002498
836800000,0.03006927519
836900000,0.02794883716
837000000,0.02947068566
837100000,0.03467900407
837200000,0.03619938263
837300000,0.01997317005
837400000,0.03469739848
837500000,0.03013449631
837600000,0.01617121373
837700000,0.02017690939
837800000,0.02076853493
837900000,0.02644210107
838000000,0.02283284359
838100000,0.01717653725
838200000,0.01696509357
838300000,0.02642635851
838400000,0.0223778494
838500000,0.01520169876
838600000,0.02301138924
838700000,0.0136983845
838800000,0.02390848604
838900000,0.02431818161
839000000,0.02694235045
839100000,0.008478595341
839200000,0.01652660136
839300000,0.02345787548
839400000,0.02622260309
839500000,0.006964577011
839600000,0.02274270488
839700000,0.01947475046
839800000,0.02000419824
839900000,0.0162352569
840000000,0.02429227386
840100000,0.008622099899
840200000,0.02123704756
840300000,0.01031361691
840400000,0.01767931483
840500000,0.01601198955
840600000,0.01086369859
840700000,0.01647814268
840800000,0.009870516157
840900000,0.01221436739
841000000,0.02129365948
841100000,0.01381125015
841200000,0.01370661272
841300000,0.02081183523
841400000,0.01690380835
841500000,0.01076076405
841600000,0.01364246204
841700000,0.004622174217
841800000,0.009076147575
841900000,0.0003844388363
842000000,0.01000838437
842100000,0.007535783997
842200000,0.003818023437
842300000,0.008468120745
842400000,0.008159064568
842500000,0.009101305288
842600000,0.006372048627
842700000,0.003334788953
842800000,0.01705163349
842900000,0.01177363078
843000000,0.001340751084
843100000,0.01878675803
843200000,0.01876560858
843300000,0.008553182311
843400000,0.00464728755
843500000,-0.0008237709904
843600000,0.01757265927
843700000,0.0106946868
843800000,0.01088450825
843900000,0.0004815473823
844000000,0.004252327396
844100000,0.007981872841
844200000,0.01012702937
844300000,0.003788056766
844400000,0.01914385157
844500000,0.01080814892
844600000,0.009050872771
844700000,0.004327114832
844800000,0.006133897173
844900000,0.001060883692
845000000,0.01668885158
845100000,0.01607191058
845200000,0.018905664
845300000,0.01873097965
845400000,0.01620791287
845500000,0.0128619387
845600000,0.007826066035
845700000,0.01134273551
845800000,0.01568476837
845900000,0.01283316175
846000000,0.004919287892
846100000,0.007375429841
846200000,0.0173517514
846300000,0.01917040004
846400000,0.002922744583
846500000,0.01605256752
846600000,0.01622614515
846700000,0.005120771865
846800000,0.01455202178
846900000,0.02106055133
847000000,0.01890057592
847100000,0.01418206521
847200000,0.004153791699
847300000,0.01009683475
847400000,0.01146904073
847500000,0.02112232043
847600000,0.01267621318
847700000,0.01839698853
847800000,0.008518153969
847900000,0.02090899078
848000000,0.01949447063
848100000,0.01659843227
848200000,0.01701314417
848300000,0.01600055419
848400000,0.01082538588
848500000,0.009859037479
848600000,0.0173304105
848700000,0.01467949282
848800000,0.01832552061
848900000,0.02526852292
849000000,0.01971791972
849100000,0.02236121129
849200000,0.01983069933
849300000,0.01800863178
849400000,0.02578845748
849500000,0.02461689799
849600000,0.01893277946
849700000,0.02997157648
849800000,0.02006983528
849900000,0.03203217168
850000000,0.02872049157
850100000,0.01864945345
850200000,0.03127952903
850300000,0.02945771231
850400000,0.0270356818
850500000,0.03335897497
850600000,0.03022723965
850700000,0.03133522781
850800000,0.02411749063
850900000,0.02929652628
851000000,0.03329482454
851100000,0.02389025944
851200000,0.02523413685
851300000,0.03336072669
851400000,0.02875726521
851500000,0.0317937998
851600000,0.02992961021
851700000,0.03688920161
851800000,0.02542049477
851900000,0.02112508688
852000000,0.02449784558
852100000,0.02309536413
852200000,0.03522026456
852300000,0.03180029207
852400000,0.02957671525
852500000,0.04073998304
852600000,0.03157568059
852700000,0.02811238317
852800000,0.03549154778
852900000,0.02601311713
853000000,0.02900897867
853100000,0.04440666184
853200000,0.04511046626
853300000,0.03830055872
853400000,0.04022542505
853500000,0.03200372384
853600000,0.03397180053
853700000,0.0284043182
853800000,0.04630737651
853900000,0.03408664866
854000000,0.04848345963
854100000,0.04739653063
854200000,0.04119540839
854300000,0.04408697604
854400000,0.04041572437
854500000,0.03696830715
854600000,0.03941468979
854700000,0.04215681311
854800000,0.03654007865
854900000,0.03482774824
855000000,0.03946881706
855100000,0.05216839657
855200000,0.03492015155
855300000,0.03407283808
855400000,0.03965543249
855500000,0.03578641399
855600000,0.05421490723
855700000,0.0395813832
855800000,0.04209578278
855900000,0.03673045191
856000000,0.04906463997
856100000,0.05315120889
856200000,0.05452243863
856300000,0.04068970621
856400000,0.05160235021
856500000,0.03835545777
856600000,0.04660663774
856700000,0.04770473222
856800000,0.04344221553
856900000,0.05429404258
857000000,0.04173094386
857100000,0.05175563381
857200000,0.04764209953
857300000,0.05099116302
857400000,0.04071599562
857500000,0.05541727023
857600000,0.05836270056
857700000,0.04517114983
857800000,0.04566379442
857900000,0.04776000189
858000000,0.05704916323
858100000,0.04768847055
858200000,0.05481001409
858300000,0.05215150895
858400000,0.06003781932
858500000,0.0475956876
858600000,0.04729037991
858700000,0.05644625454
858800000,0.0495125892
858900000,0.04737689303
859000000,0.04668481568
859100000,0.04892865378
859200000,0.06176189069
859300000,0.06314830897
859400000,0.06079190756
859500000,0.04886297263
859600000,0.05570874867
859700000,0.05846240916
859800000,0.04950490769
859900000,0.06465892198
860000000,0.0593608422
860100000,0.056296356
860200000,0.06529846485
860300000,0.04741819902
860400000,0.05056733957
860500000,0.05402050558
860600000,0.05914448743
860700000,0.06475952045
860800000,0.04849462787
860900000,0.05233897101
861000000,0.06114971567
861100000,0.06639773836
861200000,0.0596643683
861300000,0.05890886092
861400000,0.06230826478
861500000,0.06657934469
861600000,0.05640133651
861700000,0.0594603771
861800000,0.05341094627
861900000,0.05624846241
862000000,0.06061546302
862100000,0.06054299286
862200000,0.05227291141
862300000,0.06148723709
862400000,0.059679514
862500000,0.0580753358
862600000,0.05332491569
862700000,0.05630738866
862800000,0.0640342359
862900000,0.05793003301
863000000,0.05238608507
863100000,0.06861429937
863200000,0.06909336584
863300000,0.06794278542
863400000,0.06871839481
863500000,0.05768811417
863600000,0.0697048051
863700000,0.06226751723
863800000,0.0698667159
863900000,0.05489349512
864000000,0.06836459096
864100000,0.0532062581
864200000,0.06404056065
864300000,0.05232176201
864400000,0.07163761847
864500000,0.06035103386
864600000,0.07087258898
864700000,0.06838641238
864800000,0.06137513103
864900000,0.0677616223
865000000,0.06907624888
865100000,0.06825622423
865200000,0.0625104649
865300000,0.06596523993
865400000,0.07271256389
865500000,0.0564472868
865600000,0.07138244583
865700000,0.05864565321
865800000,0.05353686008
865900000,0.06345799175
866000000,0.06893404843
866100000,0.07211060297
866200000,0.05607999464
866300000,0.06307061267
866400000,0.06070250647
866500000,0.06096953319
866600000,0.07172894475
866700000,0.0701500815
866800000,0.06926167014
866900000,0.05924050042
867000000,0.06869234878
867100000,0.06369412474
867200000,0.06436138368
867300000,0.0698658799
867400000,0.07455671912
867500000,0.06498577075
867600000,0.06104420993
867700000,0.06708494795
867800000,0.07018052432
867900000,0.06692927828
868000000,0.06581913052
868100000,0.06182280096
868200000,0.07096717186
868300000,0.07548309432
868400000,0.0740489468
868500000,0.07224049117
868600000,0.06248095911
868700000,0.06755655948
868800000,0.07562497965
868900000,0.07001962443
869000000,0.07094330446
869100000,0.06587272783
869200000,0.0584456156
869300000,0.07559915877
869400000,0.07333818747
869500000,0.05977764787
869600000,0.06537840493
869700000,0.05750389563
869800000,0.06555788567
869900000,0.06861588202
870000000,0.07000019063
870100000,0.06848340206
870200000,0.06388891768
870300000,0.0657741111
870400000,0.06277347409
870500000,0.06139674097
870600000,0.06936543038
870700000,0.07281027263
870800000,0.07310468244
870900000,0.07437298404
871000000,0.06190734717
871100000,0.06283719382
871200000,0.0616852197
871300000,0.06986015725
871400000,0.06712523833
871500000,0.06795779388
871600000,0.07399618827
871700000,0.0786700774
871800000,0.07915726009
871900000,0.06683214396
872000000,0.0787812085
872100000,0.07956449262
872200000,0.06509373284
872300000,0.07110511425
872400000,0.07934740293
872500000,0.07819253884
872600000,0.08096594073
872700000,0.0735717291
872800000,0.06438685105
872900000,0.08020374168
873000000,0.06403902047
873100000,0.07082713359
873200000,0.0682440328
873300000,0.07722197064
873400000,0.0770221514
873500000,0.06310752398
873600000,0.08166019514
873700000,0.07518151079
873800000,0.07114855637
873900000,0.07853555813
874000000,0.07764827105
874100000,0.08147743272
874200000,0.08151419466
874300000,0.06819085119
874400000,0.07361245656
874500000,0.07028677161
874600000,0.08380393865
874700000,0.06988926106
874800000,0.08088991249
874900000,0.07654981257
875000000,0.06587314256
875100000,0.07913744645
875200000,0.06570285734
875300000,0.08367599263
875400000,0.06597625465
875500000,0.07711445334
875600000,0.07302406972
875700000,0.08541059212
875800000,0.06872838146
875900000,0.0779544066
876000000,0.08252884518
876100000,0.07235628748
876200000,0.08186975255
876300000,0.06871269074
876400000,0.07350446482
876500000,0.06761742415
876600000,0.07080708733
876700000,0.07650366461
876800000,0.08005981151
876900000,0.07110377786
877000000,0.0814545307
877100000,0.07612273896
877200000,0.08178544178
877300000,0.06911589678
877400000,0.07249137138
877500000,0.07690015968
877600000,0.07843303345
877700000,0.06928139516
877800000,0.08005789933
877900000,0.07245904294
878000000,0.08758129554
878100000,0.07227232929
878200000,0.08210304214
878300000,0.08700243951
878400000,0.08244254671
878500000,0.07849693014
878600000,0.07822458408
878700000,0.07320284532
878800000,0.08549008796
878900000,0.07806492551
879000000,0.07932105534
879100000,0.08637335708
879200000,0.07540270516
879300000,0.07402078299
879400000,0.07361023036
879500000,0.08942520194
879600000,0.08756041094
879700000,0.07991201733
879800000,0.07199239265
879900000,0.08830993012
880000000,0.07309100643
880100000,0.08009308818
880200000,0.07039660901
880300000,0.07027713718
880400000,0.07074827304
880500000,0.08949976767
880600000,0.08441476918
880700000,0.08879985081
880800000,0.07196812292
880900000,0.07103034001
881000000,0.08859061609
881100000,0.07701232123
881200000,0.08447759499
881300000,0.07922900083
881400000,0.08735673188
881500000,0.07114552068
881600000,0.07211481989
881700000,0.07094502247
881800000,0.08576484552
881900000,0.07536557357
882000000,0.06908721128
882100000,0.07712344296
882200000,0.07407422704
882300000,0.07237472604
882400000,0.07492127965
882500000,0.06732278222
882600000,0.0688043981
882700000,0.08212482924
882800000,0.07419689854
882900000,0.07422138057
883000000,0.07745488054
883100000,0.06788350377
883200000,0.07361601316
883300000,0.07738182292
883400000,0.0673739513
883500000,0.06962665791
883600000,0.07340999135
883700000,0.0644461609
883800000,0.07489169025
883900000,0.06384416642
884000000,0.066609211
884100000,0.07918771514
884200000,0.07711447057
884300000,0.06382924056
884400000,0.06574336881
884500000,0.06571670846
884600000,0.07228888544
884700000,0.06806007938
884800000,0.06412178068
884900000,0.06523956968
885000000,0.07279225522
885100000,0.07102908969
885200000,0.05800606181
885300000,0.06891715077
885400000,0.0694022662
885500000,0.06907354696
885600000,0.06812181579
885700000,0.06597341268
885800000,0.06969876991
885900000,0.06109985017
886000000,0.06505877204
886100000,0.06363939353
886200000,0.05695754267
886300000,0.05391532385
886400000,0.0688934175
886500000,0.06420409818
886600000,0.06811780588
886700000,0.06584590948
886800000,0.05527670402
886900000,0.0606128405
887000000,0.06358957804
887100000,0.04849519709
887200000,0.05397766035
887300000,0.06342112186
887400000,0.06484513606
887500000,0.05946134548
887600000,0.05726897505
887700000,0.05250491464
887800000,0.04498544063
887900000,0.05844313245
888000000,0.05987300916
888100000,0.04788510697
888200000,0.04640249818
888300000,0.05080727037
888400000,0.04667443498
888500000,0.05358925484
888600000,0.05274664011
888700000,0.03767268344
888800000,0.04145263146
888900000,0.04715226241
889000000,0.03600490966
889100000,0.04003186926
889200000,0.04288507071
889300000,0.03204157657
889400000,0.03962093111
889500000,0.03705030028
889600000,0.03301829723
889700000,0.04419244654
889800000,0.02675090466
889900000,0.04429163763
890000000,0.03562388172
890100000,0.03862586197
890200000,0.03760837199
890300000,0.02333451807
890400000,0.02697275426
890500000,0.03288171099
890600000,0.03306173359
890700000,0.01884145152
890800000,0.02727221035
890900000,0.03384593164
891000000,0.02275231436
891100000,0.01675232781
891200000,0.02197810068
891300000,0.01736035286
891400000,0.01682374649
891500000,0.0186485169
891600000,0.01960056176
891700000,0.01313583493
891800000,0.01304393594
891900000,0.00901863113
892000000,0.004971974813
892100000,0.006517453043
892200000,0.01391978917
892300000,0.01197022265
892400000,0.005677217265
892500000,0.002504530424
892600000,0.003831432575
892700000,0.0115532932
892800000,-0.0004974628444
892900000,-0.003930259787
893000000,0.004252276545
893100000,-0.007303711678
893200000,0.001575279531
893300000,0.0008997665029
893400000,0.006579493416
893500000,-0.003685633921
893600000,-0.002816037345
893700000,-0.01023761972
893800000,-0.01443228622
893900000,-0.01123698986
894000000,-0.002063355761
894100000,7.21E-06
894200000,-0.005657870416
894300000,-0.01895354597
894400000,-0.01877503533
894500000,-0.009763917051
894600000,-0.005015163073
894700000,-0.0128540375
894800000,-0.02512799416
894900000,-0.02379974677
895000000,-0.01423064542
895100000,-0.01413384148
895200000,-0.02309152419
895300000,-0.01751473454
895400000,-0.02957173945
895500000,-0.02513853591
895600000,-0.02796913287
895700000,-0.03102578795
895800000,-0.03142907523
895900000,-0.0320723332
896000000,-0.0325698879
896100000,-0.02979230681
896200000,-0.0248675017
896300000,-0.03303279267
896400000,-0.04121004953
896500000,-0.04142461881
896600000,-0.03756157414
896700000,-0.03748694333
896800000,-0.03783341349
896900000,-0.03976879041
897000000,-0.03505804448
897100000,-0.03310213566
897200000,-0.03814985353
897300000,-0.04029137795
897400000,-0.03643926083
897500000,-0.05396204986
897600000,-0.05000874558
897700000,-0.05745225023
897800000,-0.04393236314
897900000,-0.05341650351
898000000,-0.05924814378
898100000,-0.05087093758
898200000,-0.05776446645
898300000,-0.05014861436
898400000,-0.06315434932
898500000,-0.05047191549
898600000,-0.06255081379
898700000,-0.05505552772
898800000,-0.05430055521
898900000,-0.058064611
899000000,-0.05339812356
899100000,-0.05283246216
899200000,-0.06919347354
899300000,-0.0603177256
899400000,-0.0630238208
899500000,-0.05718980327
899600000,-0.07640703409
899700000,-0.05904429985
899800000,-0.06926192008
899900000,-0.06309276284
900000000,-0.07879425768
900100000,-0.07996268978
900200000,-0.06507197702
900300000,-0.06814212834
900400000,-0.07257576673
900500000,-0.07478542173
900600000,-0.06742258221
900700000,-0.06902650328
900800000,-0.08218904449
900900000,-0.07424064435
901000000,-0.07757004441
901100000,-0.08912060461
901200000,-0.08854861785
901300000,-0.08292087086
901400000,-0.07559943539
901500000,-0.07754661114
901600000,-0.08344292663
901700000,-0.08292548939
901800000,-0.08734752296
901900000,-0.08699826125
902000000,-0.09475166815
902100000,-0.09014638864
902200000,-0.09578673873
902300000,-0.08757050061
902400000,-0.09358163829
902500000,-0.08557614549
902600000,-0.08965017072
902700000,-0.100898831
902800000,-0.09151160386
902900000,-0.0929294932
903000000,-0.08529999071
903100000,-0.08972543244
903200000,-0.09690416144
903300000,-0.1025046547
903400000,-0.08790027562
903500000,-0.08723447041
903600000,-0.08938479375
903700000,-0.1037988259
903800000,-0.1068147794
903900000,-0.09547585225
904000000,-0.1005196099
904100000,-0.09950450987
904200000,-0.1083276949
904300000,-0.09225867065
904400000,-0.09392657913
904500000,-0.1008440859
904600000,-0.1099614437
904700000,-0.10113657
904800000,-0.1030902612
904900000,-0.09253521727
905000000,-0.1006315182
905100000,-0.1115154459
905200000,-0.09834433945
905300000,-0.1126826027
905400000,-0.09745459942
905500000,-0.1013446755
905600000,-0.09837787798
905700000,-0.09767208352
905800000,-0.1129104707
905900000,-0.1132532679
906000000,-0.1006459481
906100000,-0.1008153699
906200000,-0.09726228561
906300000,-0.1052905391
906400000,-0.1156622307
906500000,-0.1014361597
906600000,-0.1112133051
906700000,-0.10359496
906800000,-0.1009510035
906900000,-0.1136135686
907000000,-0.1082170958
907100000,-0.09779702039
907200000,-0.09948872376
907300000,-0.1108985718
907400000,-0.1005849419
907500000,-0.1130050008
907600000,-0.0977790161
907700000,-0.1167313651
907800000,-0.09806279047
907900000,-0.1059149352
908000000,-0.1093673177
908100000,-0.1151487814
908200000,-0.09932378987
908300000,-0.1112258923
908400000,-0.1044933718
908500000,-0.1113666231
908600000,-0.1110006733
908700000,-0.1037731951
908800000,-0.1139161982
908900000,-0.1017115485
909000000,-0.1028181728
909100000,-0.1080216963
909200000,-0.104330448
909300000,-0.1155208483
909400000,-0.1081916511
909500000,-0.0959985921
909600000,-0.1150458022
909700000,-0.09758932114
909800000,-0.09820681335
909900000,-0.1143997609
910000000,-0.1127829345
910100000,-0.1092672377
910200000,-0.09726854404
910300000,-0.09546280788
910400000,-0.112972821
910500000,-0.09412069957
910600000,-0.1070201322
910700000,-0.09796719718
910800000,-0.09340793184
910900000,-0.1050630551
911000000,-0.0948820979
911100000,-0.09732658296
911200000,-0.09882458155
911300000,-0.09726925058
911400000,-0.09352461854
911500000,-0.1089370841
911600000,-0.09139013045
911700000,-0.09699774233
911800000,-0.1023486793
911900000,-0.1063740303
912000000,-0.098855372
912100000,-0.09311134602
912200000,-0.1070876335
912300000,-0.09010499102
912400000,-0.09169007168
912500000,-0.1076974194
912600000,-0.1062197062
912700000,-0.1013133362
912800000,-0.1056775614
912900000,-0.1060242453
913000000,-0.09428603478
913100000,-0.08648131646
913200000,-0.1017886876
913300000,-0.09766532175
913400000,-0.1004640473
913500000,-0.08680874482
913600000,-0.09340834816
913700000,-0.08519122235
913800000,-0.09420393905
913900000,-0.08290183523
914000000,-0.09491046918
914100000,-0.08874302646
914200000,-0.09782106051
914300000,-0.08261063353
914400000,-0.08970516469
914500000,-0.09058746234
914600000,-0.08479395917
914700000,-0.09812706281
914800000,-0.09139366551
914900000,-0.08141626489
915000000,-0.09430981412
915100000,-0.09253704728
915200000,-0.08053281573
915300000,-0.07554398859
915400000,-0.08729442328
915500000,-0.09308071812
915600000,-0.0898941048
915700000,-0.08993479565
915800000,-0.08860120148
915900000,-0.08400499117
916000000,-0.08347159743
916100000,-0.07974144342
916200000,-0.07255017126
916300000,-0.08736680107
